domain_length,entropy,digit_ratio,subdomain_depth,ttl,unique_ip_count,query_rate,label
13,2.5654483718208256,0.0,1,1124,2,4.15,0
15,3.640223928941852,0.0,1,2258,1,4.44,0
21,3.7849418274376427,0.0,1,2896,1,2.12,0
18,3.7254805569978675,0.0,1,103,1,7.63,1
16,3.75,0.0,1,3393,2,2.61,0
27,3.7639657428240807,0.0,2,2596,2,3.89,0
19,2.6550505394177746,0.7894736842105263,3,34,18,12.19,2
10,3.1219280948873624,0.0,1,3202,2,2.46,0
10,2.9219280948873623,0.0,1,241,1,10.13,1
11,3.095795255000934,0.0,1,3429,2,4.28,0
21,3.27280432733462,0.8095238095238095,3,100,10,10.04,3
23,3.5013978254341027,0.0,1,1756,3,3.89,0
12,3.084962500721156,0.0,2,740,1,1.01,0
13,3.3927474104487847,0.0,1,1515,2,3.94,0
12,3.2516291673878226,0.0,1,169,2,9.12,1
9,2.6416041678685938,0.0,1,1859,3,2.46,0
8,2.75,0.0,1,714,1,3.4,0
12,3.4182958340544896,0.0,1,1368,2,1.19,0
23,3.6211755429194707,0.0,1,103,1,11.22,1
8,3.0,0.0,1,1985,2,3.97,0
13,3.0269868333592873,0.0,1,1190,1,2.93,0
18,3.086048612313038,0.7777777777777778,3,107,6,6.05,3
18,3.5724312513221195,0.0,1,2931,1,3.5,0
12,3.2516291673878226,0.0,1,896,2,4.73,0
22,4.004886164091843,0.18181818181818182,1,218,2,6.35,1
15,3.773557262275186,0.0,1,3125,2,3.62,0
9,2.94770277922009,0.3333333333333333,1,1694,3,2.14,0
12,2.584962500721156,0.0,1,1638,1,3.37,0
12,3.188721875540867,0.0,1,205,4,8.91,1
11,3.2776134368191157,0.0,1,3372,1,1.41,0
26,3.6133373140453076,0.0,1,85,38,24.8,2
13,3.0850551027564768,0.0,1,159,5,8.81,1
9,2.725480556997868,0.2222222222222222,1,1464,1,2.5,0
17,3.4104172527605194,0.0,1,734,1,5.34,0
19,3.326360407952694,0.7894736842105263,3,82,4,9.53,3
18,3.0441104177484006,0.7777777777777778,3,96,36,18.35,2
21,2.946387519131128,0.8095238095238095,3,10,11,15.23,2
23,3.468576629687865,0.0,1,285,4,12.56,1
20,3.8841837197791893,0.0,1,121,3,8.45,1
14,3.3787834934861753,0.21428571428571427,2,99,9,11.6,3
23,3.9690016298759927,0.13043478260869565,1,197,11,9.71,3
30,3.7362434129830606,0.0,1,85,5,11.78,1
20,3.1037016960573487,0.8,3,61,14,24.02,2
10,3.1219280948873624,0.0,1,292,5,8.22,1
20,3.508694969562842,0.0,1,197,5,6.45,1
12,3.084962500721156,0.0,1,277,2,6.69,1
9,2.725480556997868,0.0,1,1625,1,2.96,0
19,2.970840013101985,0.7894736842105263,3,150,10,9.32,3
19,3.2866294867861954,0.7894736842105263,3,167,4,9.27,3
18,3.1279868068776753,0.7777777777777778,3,160,8,11.71,3
19,2.82584593404075,0.7894736842105263,3,66,6,11.42,3
21,2.8559049224696933,0.8095238095238095,3,18,15,10.76,2
13,3.334679141051595,0.0,1,758,3,2.42,0
18,3.614369445886757,0.05555555555555555,2,41,26,14.28,2
12,3.084962500721156,0.0,1,2556,2,5.95,0
9,2.725480556997868,0.1111111111111111,1,3156,1,4.4,0
18,3.3082708345352603,0.0,1,2557,1,2.87,0
17,2.8221819586428722,0.7647058823529411,3,145,11,14.09,3
11,3.2776134368191157,0.0,2,1936,3,5.11,0
19,2.607861226141998,0.7894736842105263,3,77,23,10.51,2
20,3.3464393446710154,0.8,3,29,22,21.56,2
21,3.6537567082870015,0.0,1,294,5,9.46,1
20,3.3841837197791893,0.0,1,300,3,9.74,1
20,3.208694969562842,0.8,3,79,7,7.97,3
22,4.004886164091842,0.18181818181818182,1,162,3,6.97,1
18,3.4193819456463714,0.0,1,268,4,6.85,1
19,3.787143960698139,0.0,2,153,6,11.8,3
10,2.6464393446710157,0.0,1,1637,2,4.14,0
20,3.1086949695628423,0.8,3,78,6,13.48,3
21,3.880179922675738,0.0,1,116,1,7.31,1
13,2.8150724101159437,0.0,2,2138,3,3.1,0
13,3.3927474104487847,0.0,1,1199,1,1.82,0
17,3.013070929103845,0.7647058823529411,3,73,10,7.71,3
21,2.8559049224696933,0.8095238095238095,3,129,9,12.84,3
18,3.6835423624332306,0.0,1,1191,3,1.22,0
24,3.573934896284056,0.0,1,2433,3,4.36,0
16,3.5,0.1875,1,176,2,10.11,1
16,3.75,0.0,1,102,2,7.62,1
6,2.584962500721156,0.0,1,3571,1,5.17,0
24,3.323934896284056,0.0,1,2508,1,1.79,0
20,3.8841837197791893,0.0,1,249,2,6.96,1
13,3.238901256602631,0.0,1,3287,2,2.11,0
27,4.032303242743952,0.25925925925925924,1,159,3,6.3,1
9,3.169925001442312,0.0,1,102,5,12.73,1
20,3.2037016960573483,0.0,1,133,4,12.29,1
17,3.528064311584049,0.0,1,249,2,9.9,1
16,3.452819531114783,0.0,1,2247,1,5.36,0
21,3.403989446485262,0.0,1,200,1,12.6,1
19,2.80004461847901,0.7894736842105263,3,106,13,17.13,2
10,2.9219280948873623,0.0,1,1876,2,2.5,0
18,2.7799500009615414,0.7777777777777778,3,21,26,11.19,2
18,3.6835423624332306,0.0,1,206,1,10.15,1
21,3.005678590456677,0.8095238095238095,3,28,33,16.9,2
16,2.7272170014624826,0.0,1,276,5,6.3,1
20,3.684183719779189,0.0,1,285,5,8.13,1
30,3.6695767463163937,0.0,1,233,3,6.99,1
20,2.8282129458410017,0.8,3,107,23,24.03,2
15,3.640223928941852,0.0,1,86,4,12.86,1
14,3.521640636343318,0.35714285714285715,2,117,4,5.77,3
11,3.095795255000934,0.0,2,3452,1,1.24,0
19,3.471354487013929,0.7368421052631579,2,59,27,19.81,2
19,3.221097250057957,0.7894736842105263,3,98,6,5.98,3
26,3.6133373140453076,0.0,1,117,3,8.39,1
12,3.4182958340544896,0.0,1,259,1,9.07,1
15,3.506890595608519,0.0,1,618,3,5.78,0
20,3.408694969562842,0.8,3,100,6,12.35,3
16,3.202819531114783,0.0,1,180,2,12.83,1
19,2.9053077763737467,0.7894736842105263,3,91,7,9.95,3
22,3.823067982273661,0.13636363636363635,1,195,2,9.55,1
16,3.5,0.0,1,255,4,12.97,1
10,2.9219280948873623,0.0,1,1855,1,5.22,0
12,2.4591479170272446,0.75,3,164,9,7.86,3
20,3.784183719779189,0.0,2,183,10,6.3,3
19,2.925853014561283,0.7894736842105263,3,51,24,13.16,2
12,3.2516291673878226,0.0,1,3042,2,1.37,0
11,3.4594316186372973,0.09090909090909091,1,3239,1,1.67,0
16,3.75,0.3125,1,284,3,6.77,1
17,3.381580488309163,0.0,1,1537,1,2.4,0
14,3.1820058147602133,0.0,1,157,1,11.36,1
13,2.8150724101159437,0.7692307692307693,3,162,5,13.75,3
12,2.4591479170272446,0.75,3,82,8,9.76,3
18,2.905764584655453,0.7777777777777778,3,110,4,11.9,3
21,2.9104404952185816,0.8095238095238095,3,12,24,20.08,2
19,3.6163485660751644,0.0,2,85,6,6.36,3
12,3.4182958340544896,0.0,1,149,1,11.48,1
18,3.4193819456463714,0.0,1,259,3,8.58,1
20,2.8282129458410017,0.8,3,65,26,11.8,2
18,3.614369445886757,0.0,1,199,5,11.37,3
20,3.0464393446710156,0.8,3,125,4,11.96,3
18,3.03856233607563,0.7777777777777778,3,174,6,12.99,3
19,2.680851854979515,0.7894736842105263,3,83,30,11.11,2
22,4.186704345910025,0.18181818181818182,1,194,2,12.28,1
13,2.7773627950641693,0.0,1,2798,1,1.14,0
19,3.0311161724560196,0.7894736842105263,3,119,28,21.47,2
17,3.146286370662104,0.0,1,293,5,10.55,1
17,3.381580488309163,0.0,1,2849,2,4.92,0
13,3.180832987205441,0.0,1,2428,1,3.54,0
24,3.538320189106,0.0,1,274,5,11.39,1
16,3.452819531114783,0.0,1,65,2,9.73,1
16,3.327819531114783,0.125,1,177,2,6.43,1
18,2.974937501201927,0.7777777777777778,3,92,7,13.4,3
19,3.5766176449086657,0.0,1,1384,1,2.86,0
14,3.3787834934861753,0.0,1,958,2,5.88,0
13,3.3927474104487847,0.0,1,96,5,12.67,1
13,2.449311833026446,0.7692307692307693,3,73,5,7.02,3
19,3.1813663288914587,0.7894736842105263,3,185,4,13.38,3
11,3.095795255000934,0.18181818181818182,2,136,9,14.16,3
13,3.546593564294939,0.38461538461538464,1,2685,3,3.93,0
14,3.0391486719030705,0.0,1,183,5,8.88,1
13,3.3927474104487847,0.0,1,2709,2,1.13,0
20,3.2037016960573483,0.8,3,112,10,12.07,3
15,3.323231428797621,0.0,1,2095,2,1.59,0
21,3.3913864699857186,0.0,1,1262,2,1.28,0
13,3.334679141051595,0.0,1,117,1,11.07,1
20,2.8037016960573484,0.8,3,125,8,13.39,3
17,3.4992275471326924,0.0,1,3533,1,4.19,0
19,3.787143960698139,0.0,1,211,2,10.83,1
19,3.2608281712244556,0.10526315789473684,1,61,2,10.47,1
11,2.8453509366224368,0.0,1,1436,1,3.62,0
20,3.1219280948873624,0.0,1,73,1,8.01,1
20,3.8841837197791893,0.0,1,690,1,1.67,0
26,3.324499813878887,0.0,1,78,5,9.76,1
20,3.408694969562842,0.0,1,104,5,6.05,1
21,3.6537567082870015,0.0,1,298,3,8.33,1
8,3.0,0.0,1,2393,3,1.67,0
15,3.506890595608519,0.0,1,65,3,9.43,1
11,3.4594316186372973,0.0,1,161,2,8.28,1
16,3.577819531114783,0.0,1,288,1,10.8,1
8,3.0,0.0,1,2286,3,4.34,0
12,3.2516291673878226,0.0,1,2816,1,4.22,0
20,3.308694969562842,0.0,1,177,1,10.58,1
18,2.8910611120726526,0.7777777777777778,3,113,22,10.3,2
21,3.3087513512471665,0.0,1,197,3,11.82,1
19,3.431623565847431,0.0,1,242,4,8.66,1
8,3.0,0.0,1,201,5,11.6,1
20,3.284183719779189,0.8,3,84,7,12.86,3
15,3.3735572622751855,0.13333333333333333,2,31,26,10.84,2
18,3.350209029099897,0.7777777777777778,3,92,9,17.12,2
27,4.208410187268525,0.25925925925925924,1,282,3,7.99,1
18,3.086048612313038,0.7777777777777778,3,101,31,19.47,2
21,3.8208888513501886,0.0,2,199,6,14.93,3
16,3.327819531114783,0.0,1,2438,3,1.25,0
7,2.8073549220576037,0.0,1,3010,2,3.99,0
18,2.974937501201927,0.7777777777777778,3,117,7,8.72,3
14,3.2359263506290326,0.0,2,2196,2,2.38,0
19,3.6818808028034025,0.0,1,252,1,7.38,1
23,3.9148663038831,0.17391304347826086,2,147,9,14.73,3
20,3.521928094887363,0.0,1,92,4,14.56,3
15,3.640223928941852,0.06666666666666667,2,49,19,21.86,2
17,3.101881223476018,0.7647058823529411,3,146,5,13.01,3
24,3.8868421881310113,0.25,2,192,4,8.15,3
18,2.6416041678685938,0.7777777777777778,3,75,13,10.34,2
9,2.725480556997868,0.0,1,1660,3,3.6,0
18,3.5724312513221195,0.0,1,117,3,10.36,1
18,2.7052290027422967,0.7777777777777778,3,95,22,21.37,2
19,3.1813663288914587,0.7894736842105263,3,122,9,11.22,3
19,3.5766176449086657,0.0,1,254,5,10.76,1
23,3.9690016298759927,0.0,1,164,2,11.53,1
11,3.2776134368191157,0.0,1,657,2,1.08,0
11,3.095795255000934,0.09090909090909091,2,65,29,19.53,2
13,3.546593564294939,0.0,1,125,2,7.26,1
14,3.521640636343318,0.2857142857142857,2,131,7,10.98,3
18,3.3921472236645345,0.0,1,282,4,6.02,1
19,3.826874881864638,0.0,1,218,4,10.29,1
14,3.6644977792004614,0.14285714285714285,1,1567,2,2.85,0
20,3.8219280948873626,0.0,1,96,2,9.13,1
20,3.065957320949175,0.8,3,108,19,19.53,2
14,3.6644977792004614,0.0,1,138,1,11.12,1
11,3.2776134368191157,0.0,1,2931,2,5.58,0
20,3.284183719779189,0.0,1,256,5,8.23,1
19,3.0363722498302237,0.7894736842105263,3,112,32,23.0,2
6,2.2516291673878226,0.0,1,3360,1,3.82,0
20,3.3841837197791893,0.8,3,178,4,12.17,3
9,2.725480556997868,0.0,1,787,2,3.49,0
21,3.4399364703978077,0.0,1,93,3,11.46,1
21,3.141619208183979,0.8095238095238095,3,163,9,14.37,3
10,2.8464393446710154,0.0,1,123,2,7.96,1
21,3.041625614369223,0.8095238095238095,3,92,26,16.09,2
18,2.974937501201927,0.7777777777777778,3,86,10,12.49,3
21,3.4992275417233567,0.0,1,248,5,6.13,1
16,3.327819531114783,0.0,1,287,1,6.75,1
15,3.3735572622751855,0.0,1,646,1,2.21,0
11,2.913977073182752,0.0,1,142,2,10.71,1
12,3.0220552088742005,0.0,1,1244,1,2.98,0
24,2.984697002530877,0.0,1,2451,1,2.77,0
20,3.208694969562842,0.8,3,155,6,7.25,3
10,2.9219280948873623,0.0,1,3518,2,3.04,0
11,3.095795255000934,0.18181818181818182,2,78,12,13.61,2
16,3.75,0.0,1,1768,2,4.75,0
19,3.070847093622518,0.7894736842105263,3,109,6,9.75,3
14,3.521640636343318,0.0,1,222,4,10.7,1
9,2.94770277922009,0.0,1,3595,2,4.53,0
12,3.0220552088742005,0.0,1,3191,1,2.91,0
11,3.095795255000934,0.0,1,3016,3,2.35,0
13,2.873140679513133,0.0,1,1595,3,5.3,0
16,3.375,0.0,1,3562,1,3.39,0
21,2.8152023999804863,0.8095238095238095,3,145,11,9.64,3
33,3.63441457351055,0.0,1,158,2,6.26,1
16,3.375,0.0,1,265,3,10.42,1
31,3.6309850197851374,0.0,1,269,1,10.2,1
28,3.9407598325400897,0.0,1,292,4,7.5,1
21,3.2961483747476232,0.0,1,240,5,10.9,1
9,2.725480556997868,0.0,1,888,1,5.19,0
17,3.1751231351134606,0.7647058823529411,3,75,23,19.32,2
16,3.625,0.25,1,245,1,10.21,1
19,2.996641328663725,0.7894736842105263,3,161,4,9.25,3
30,3.332914563979398,0.0,1,3329,2,3.65,0
13,3.334679141051595,0.0,1,3258,3,3.19,0
10,2.9219280948873623,0.0,1,655,3,2.74,0
19,3.826874881864638,0.0,1,90,1,12.39,1
11,2.8453509366224368,0.0,2,1696,2,2.11,0
20,3.308694969562842,0.8,3,89,6,5.25,3
31,3.781147020819124,0.0,1,182,4,10.66,1
27,4.208410187268525,0.2222222222222222,1,201,3,9.47,1
15,3.640223928941852,0.0,1,1456,1,5.78,0
12,3.0220552088742005,0.0,1,2296,2,4.63,0
9,2.725480556997868,0.0,1,3329,2,5.97,0
19,3.2866294867861954,0.7894736842105263,3,60,8,20.74,2
20,3.784183719779189,0.0,1,87,5,11.37,1
17,3.0516016368717036,0.0,1,286,2,9.67,1
21,3.916126946588284,0.0,1,63,1,11.94,1
19,3.1813663288914587,0.7894736842105263,3,98,10,14.76,3
27,3.7541634277688805,0.0,1,3567,3,5.24,0
18,3.5032583347756456,0.0,1,118,5,7.42,1
20,3.165957320949175,0.8,3,177,5,8.82,3
12,3.2516291673878226,0.0,1,1401,3,5.63,0
10,2.9219280948873623,0.0,1,2667,3,4.97,0
11,2.8453509366224368,0.0,1,108,2,6.31,1
16,3.577819531114783,0.0,1,3213,2,4.07,0
12,3.2516291673878226,0.0,1,242,1,7.78,1
20,3.5464393446710156,0.0,1,3501,3,4.92,0
19,3.0105709342684834,0.7894736842105263,3,146,6,14.37,3
21,3.8208888513501886,0.0,2,189,8,11.61,3
11,2.481714572986073,0.0,1,1379,3,5.57,0
20,3.008694969562842,0.0,1,119,5,7.79,1
17,3.4548223999466057,0.0,1,194,3,11.18,1
21,3.558518613048906,0.047619047619047616,2,108,10,13.81,3
15,3.1898980954642875,0.0,1,69,2,12.33,1
19,2.839775539645508,0.7894736842105263,3,23,15,13.41,2
10,3.1219280948873624,0.0,1,1670,2,3.94,0
33,3.964046105588659,0.0,1,226,4,6.98,1
11,3.095795255000934,0.0,1,1216,2,5.42,0
10,2.9219280948873623,0.0,1,1054,3,3.14,0
21,3.2368573034220742,0.8095238095238095,3,88,38,14.47,2
18,3.614369445886757,0.1111111111111111,2,48,16,22.71,2
15,3.506890595608519,0.0,1,256,3,11.15,1
15,3.3735572622751855,0.0,2,13,18,17.69,2
23,3.5840123702119344,0.0,1,2714,1,4.63,0
18,3.614369445886757,0.0,1,178,3,7.84,1
15,3.3735572622751855,0.3333333333333333,2,61,11,16.63,2
19,3.326360407952694,0.7894736842105263,3,124,8,13.16,3
12,3.4182958340544896,0.08333333333333333,1,3380,2,1.57,0
17,3.572469458770135,0.17647058823529413,2,29,32,14.19,2
32,4.054229296672175,0.0,1,234,2,10.6,1
9,2.725480556997868,0.0,1,3243,1,4.37,0
18,3.086048612313038,0.7777777777777778,3,88,20,24.78,2
20,3.008694969562842,0.8,3,121,6,6.67,3
19,3.0105709342684834,0.7894736842105263,3,72,6,12.33,3
18,3.197159723424149,0.7777777777777778,3,25,21,24.97,2
11,3.4594316186372973,0.0,1,629,1,4.29,0
9,2.94770277922009,0.0,1,1598,1,3.86,0
18,3.03856233607563,0.7777777777777778,3,83,11,13.38,3
13,3.0850551027564768,0.0,1,3108,2,4.17,0
20,3.584183719779189,0.0,1,2172,3,4.1,0
21,3.594465636961452,0.0,1,227,4,11.24,1
18,3.0441104177484006,0.7777777777777778,3,106,39,16.45,2
8,2.25,0.0,1,2205,1,3.92,0
15,3.456564762130954,0.0,2,2781,3,5.97,0
15,3.323231428797621,0.0,1,1550,2,4.55,0
13,3.3927474104487847,0.0,1,3451,1,4.14,0
14,3.3248629576173565,0.0,1,298,3,12.55,1
17,2.777776811456786,0.7647058823529411,3,76,4,5.96,3
20,3.3464393446710154,0.05,2,130,7,10.94,3
18,3.5724312513221195,0.05555555555555555,2,100,35,10.43,2
20,3.6464393446710157,0.2,2,109,11,5.49,3
13,3.3927474104487847,0.0,1,221,1,6.72,1
18,3.155221528859512,0.7777777777777778,3,88,32,16.22,2
13,3.180832987205441,0.0,1,72,3,8.46,1
20,3.246439344671016,0.8,3,76,15,10.01,2
18,3.155221528859512,0.7777777777777778,3,102,4,9.07,3
20,3.584183719779189,0.1,2,141,10,14.39,3
17,3.7345216647797512,0.0,1,2241,3,2.79,0
21,3.105672184271433,0.8095238095238095,3,123,9,13.84,3
20,3.9841837197791894,0.0,1,241,4,10.15,1
20,3.008694969562842,0.8,3,126,9,5.44,3
19,3.2608281712244556,0.7894736842105263,3,48,18,17.89,2
15,3.323231428797621,0.0,1,158,2,7.3,1
26,3.426616045880948,0.0,1,291,1,7.97,1
11,2.481714572986073,0.7272727272727273,3,99,39,14.49,2
5,2.321928094887362,0.0,1,2810,3,1.52,0
19,3.471354487013929,0.05263157894736842,2,86,24,14.43,2
9,2.94770277922009,0.0,1,3049,3,5.85,0
11,3.095795255000934,0.0,1,14,16,15.12,2
20,2.908694969562842,0.8,3,44,39,16.52,2
18,3.155221528859512,0.0,1,210,2,9.01,1
17,3.4104172527605194,0.11764705882352941,2,119,9,6.06,3
13,3.7004397181410926,0.0,1,119,5,8.81,1
16,3.2806390622295662,0.0,1,199,3,12.2,1
20,2.984183719779189,0.8,3,179,8,13.79,3
20,3.2037016960573483,0.8,3,113,8,8.01,3
14,3.521640636343318,0.0,1,147,5,9.71,1
19,3.9321380397593746,0.2631578947368421,1,63,4,7.56,1
14,3.521640636343318,0.0,1,262,1,11.01,1
17,2.9842341646524884,0.7647058823529411,3,101,27,14.81,2
25,3.7034651896016473,0.0,1,2547,3,5.65,0
19,2.820589856666546,0.7894736842105263,3,132,11,10.2,3
12,3.4182958340544896,0.0,1,291,2,12.38,1
12,3.2516291673878226,0.0,1,2754,2,4.99,0
31,3.7324446013247066,0.0,1,116,4,9.22,1
12,3.2516291673878226,0.0,1,278,3,7.68,1
22,3.788754913993503,0.0,1,2476,1,2.98,0
21,3.6537567082870015,0.0,1,278,2,6.9,1
28,3.383272672738775,0.0,1,211,3,9.11,1
19,3.5110854081804272,0.0,1,275,5,7.74,1
16,3.75,0.375,1,193,3,8.29,1
21,3.916126946588284,0.0,1,107,3,10.05,1
13,3.334679141051595,0.0,1,226,1,8.58,1
23,4.088779347361361,0.21739130434782608,1,168,3,11.11,1
11,3.095795255000934,0.18181818181818182,2,43,23,17.47,2
16,3.5,0.0,1,2915,2,3.25,0
10,3.3219280948873626,0.0,1,107,2,11.71,1
15,3.506890595608519,0.06666666666666667,1,2416,2,1.14,0
16,3.625,0.0,1,92,1,11.87,1
11,3.2776134368191157,0.0,1,218,4,10.85,1
11,3.095795255000934,0.0,1,1231,2,4.5,0
22,4.277613436819116,0.18181818181818182,1,189,5,10.55,1
11,3.2776134368191157,0.0,1,2152,1,4.12,0
12,3.4182958340544896,0.0,1,986,1,1.81,0
10,3.1219280948873624,0.2,2,68,10,13.5,2
16,3.375,0.0,2,44,23,17.24,2
10,3.1219280948873624,0.0,1,1893,1,3.02,0
20,3.008694969562842,0.0,1,91,4,8.78,1
20,3.1464393446710157,0.0,1,113,2,12.02,1
16,3.5,0.0625,1,281,1,9.68,1
16,3.25,0.0,1,1505,3,2.27,0
12,2.8553885422075336,0.0,1,205,4,9.63,1
19,3.721611723969901,0.0,2,167,7,9.37,3
20,3.684183719779189,0.0,1,1313,2,5.54,0
23,3.762267390651494,0.0,2,39,13,19.07,2
19,3.1813663288914587,0.7894736842105263,3,61,14,13.83,2
27,3.856196298219379,0.0,1,215,5,8.33,1
11,3.2776134368191157,0.0,1,737,1,2.23,0
18,3.0441104177484006,0.7777777777777778,3,132,9,9.74,3
21,2.753918758180346,0.8095238095238095,3,11,18,13.8,2
19,3.2210972500579573,0.7894736842105263,3,52,11,23.25,2
19,3.3660913291191923,0.0,1,1173,2,1.92,0
19,3.5766176449086657,0.0,2,86,26,13.51,2
23,3.8820451081368623,0.0,1,1912,3,2.2,0
16,3.577819531114783,0.0625,1,69,1,10.93,1
22,3.629219686524097,0.0,1,1745,2,2.52,0
10,2.721928094887362,0.0,2,3506,2,4.8,0
23,3.729446194905256,0.0,1,3550,3,5.75,0
20,2.865957320949175,0.8,3,155,5,13.82,3
20,3.0037016960573486,0.8,3,93,9,13.26,3
17,2.8221819586428722,0.7647058823529411,3,154,8,5.51,3
14,3.521640636343318,0.0,1,114,1,10.38,1
15,3.323231428797621,0.0,2,885,3,5.62,0
19,3.1813663288914587,0.7894736842105263,3,160,6,6.3,3
16,3.327819531114783,0.0,1,131,3,7.15,1
19,3.7216117239699007,0.0,1,2417,3,4.12,0
13,3.3927474104487847,0.0,1,3074,1,2.0,0
31,4.106949132758152,0.1935483870967742,3,59,31,23.73,2
12,3.084962500721156,0.0,1,277,4,7.58,1
15,2.4159220638351666,0.8,3,37,28,20.04,2
21,3.3680424225727155,0.8095238095238095,3,127,11,13.3,3
22,4.186704345910025,0.2727272727272727,1,300,4,9.28,1
20,3.033206219346495,0.8,3,31,27,10.87,2
20,3.308694969562842,0.0,1,289,2,9.14,1
19,3.1813663288914587,0.7894736842105263,3,15,35,12.89,2
18,3.086048612313038,0.7777777777777778,3,159,9,11.62,3
20,3.9219280948873627,0.0,1,240,2,8.35,1
19,2.970840013101985,0.7894736842105263,3,70,18,15.64,2
20,3.684183719779189,0.0,1,2163,3,3.36,0
32,4.101409765557392,0.125,3,61,10,14.85,3
11,3.4594316186372973,0.0,1,1911,3,2.6,0
14,3.3787834934861753,0.14285714285714285,2,65,7,9.42,3
14,3.3787834934861753,0.0,1,89,1,7.12,1
10,2.9219280948873623,0.0,1,2518,1,4.84,0
19,3.5766176449086657,0.05263157894736842,2,61,11,11.25,3
14,3.1820058147602133,0.0,1,266,4,11.88,1
20,2.808694969562842,0.8,3,63,19,12.74,2
14,3.1820058147602133,0.0,1,98,3,8.3,1
12,3.2516291673878226,0.0,1,738,1,2.85,0
23,3.344456935241198,0.0,1,3397,3,2.02,0
25,3.7638561897747245,0.0,1,111,5,8.08,1
11,3.095795255000934,0.18181818181818182,1,3452,2,3.56,0
22,4.152391277629866,0.13636363636363635,1,160,3,6.6,1
20,3.065957320949175,0.8,3,138,11,8.9,3
21,2.8152023999804863,0.8095238095238095,3,173,10,5.87,3
17,3.1751231351134606,0.7647058823529411,3,89,6,11.57,3
9,2.94770277922009,0.0,1,3519,2,1.2,0
17,3.2195282822995472,0.058823529411764705,2,61,17,13.66,2
20,3.3841837197791893,0.0,1,223,5,8.29,1
12,3.0220552088742005,0.0,1,90,4,12.33,1
14,3.3787834934861753,0.0,1,2772,3,4.7,0
27,4.060262039120377,0.0,1,1571,1,5.78,0
18,3.530493056757482,0.0,1,206,3,9.81,1
11,2.5949066182439395,0.7272727272727273,3,184,8,12.81,3
18,3.1132833342948745,0.7777777777777778,3,36,16,22.06,2
20,3.0464393446710156,0.0,1,99,3,8.69,1
18,3.1279868068776753,0.7777777777777778,3,108,39,16.07,2
11,2.8453509366224368,0.0,1,298,5,9.29,1
21,3.154222184683522,0.0,1,212,3,11.37,1
5,1.9219280948873623,0.0,1,3176,2,5.4,0
18,3.794653473544342,0.0,1,2050,2,5.37,0
17,3.4992275471326924,0.0,1,1472,2,2.23,0
8,2.75,0.0,1,97,5,9.07,1
17,3.007196489685617,0.0,1,250,3,12.88,1
11,2.8453509366224368,0.0,1,1837,3,4.23,0
14,3.1280852788913944,0.0,1,3372,1,5.27,0
20,3.008694969562842,0.8,3,47,22,21.73,2
9,2.725480556997868,0.0,1,97,3,11.63,1
16,3.327819531114783,0.0625,2,154,10,9.62,3
10,3.1219280948873624,0.0,1,264,2,6.52,1
20,3.521928094887363,0.0,1,76,4,9.45,1
22,3.2044479607083516,0.0,1,122,1,6.09,1
16,3.625,0.0,1,944,3,1.63,0
12,3.2516291673878226,0.16666666666666666,2,167,10,5.17,3
13,3.238901256602631,0.0,1,2968,1,4.96,0
25,3.893660689688186,0.0,1,1470,1,3.25,0
16,3.452819531114783,0.0,1,2748,1,2.7,0
20,3.084183719779189,0.0,1,207,1,6.47,1
17,3.1307179879273743,0.7647058823529411,3,68,9,8.94,3
19,3.221097250057957,0.7894736842105263,3,42,9,14.61,2
12,3.2516291673878226,0.0,1,99,4,8.21,1
23,4.0559581516151235,0.17391304347826086,2,159,10,13.99,3
20,3.1464393446710157,0.8,3,65,7,5.66,3
26,3.5944825065194204,0.0,1,1987,1,3.73,0
19,3.0105709342684834,0.7894736842105263,3,140,4,5.48,3
15,3.323231428797621,0.0,1,3451,2,1.29,0
18,3.3027227528624894,0.0,1,295,5,6.77,1
11,2.6635327548042547,0.7272727272727273,3,164,9,8.15,3
16,3.625,0.25,1,85,3,10.26,1
24,3.7720552088742005,0.0,1,187,1,12.35,1
14,3.2359263506290326,0.0,1,143,2,6.21,1
19,2.970840013101985,0.7894736842105263,3,93,4,12.07,3
17,3.1307179879273743,0.0,1,111,5,10.45,3
13,2.873140679513133,0.7692307692307693,3,27,20,17.96,2
16,3.625,0.3125,1,74,5,12.42,1
14,3.2359263506290326,0.2857142857142857,1,2362,1,5.53,0
14,3.3787834934861753,0.0,1,256,4,10.68,1
19,3.5766176449086657,0.0,1,296,1,10.9,1
12,3.584962500721156,0.0,1,754,2,1.35,0
20,3.584183719779189,0.0,1,266,3,7.1,1
9,2.94770277922009,0.0,1,1899,3,3.13,0
9,3.169925001442312,0.0,1,697,1,5.03,0
12,3.2516291673878226,0.0,1,3310,2,5.25,0
16,3.625,0.0,1,196,5,12.44,1
14,3.3787834934861753,0.0,1,200,4,11.36,1
20,3.184183719779189,0.8,3,112,11,13.84,3
9,2.725480556997868,0.0,1,2980,1,3.43,0
18,3.1279868068776753,0.7777777777777778,3,24,13,24.08,2
19,3.4058222502856905,0.0,1,157,5,7.98,1
11,3.2776134368191157,0.0,1,17,30,22.26,2
18,3.7254805569978675,0.1111111111111111,2,176,6,6.44,3
19,2.925853014561283,0.7894736842105263,3,117,25,13.36,2
12,3.0220552088742005,0.08333333333333333,1,1056,3,1.5,0
19,3.0105709342684834,0.7894736842105263,3,109,22,19.75,2
12,3.4182958340544896,0.0,1,65,3,10.34,1
